"","Sample","DPE","Flask","Individual","Strain","Family2","Group","Sample_name","fam_abundance","group2"
"625","A6K-L9_S39",22,"A6",9,"Aquaculture salmon strain","Lactobacillaceae","Gut_Add-K","A6_9",0,"Gut_Add-K: Aquaculture salmon strain"
"626","A6K-L9_S39",22,"A6",9,"Aquaculture salmon strain","Methylobacteriaceae","Gut_Add-K","A6_9",0,"Gut_Add-K: Aquaculture salmon strain"
"627","A6K-L9_S39",22,"A6",9,"Aquaculture salmon strain","Microbacteriaceae","Gut_Add-K","A6_9",0,"Gut_Add-K: Aquaculture salmon strain"
"628","A6K-L9_S39",22,"A6",9,"Aquaculture salmon strain","Micrococcaceae","Gut_Add-K","A6_9",0,"Gut_Add-K: Aquaculture salmon strain"
"629","A6K-L9_S39",22,"A6",9,"Aquaculture salmon strain","Moraxellaceae","Gut_Add-K","A6_9",18.6186734880322,"Gut_Add-K: Aquaculture salmon strain"
"630","A6K-L9_S39",22,"A6",9,"Aquaculture salmon strain","Neisseriaceae","Gut_Add-K","A6_9",0,"Gut_Add-K: Aquaculture salmon strain"
"631","A6K-L9_S39",22,"A6",9,"Aquaculture salmon strain","Oxalobacteraceae","Gut_Add-K","A6_9",38.5254887630185,"Gut_Add-K: Aquaculture salmon strain"
"632","A6K-L9_S39",22,"A6",9,"Aquaculture salmon strain","Planococcaceae","Gut_Add-K","A6_9",0,"Gut_Add-K: Aquaculture salmon strain"
"633","A6K-L9_S39",22,"A6",9,"Aquaculture salmon strain","Propionibacteriaceae","Gut_Add-K","A6_9",0,"Gut_Add-K: Aquaculture salmon strain"
"634","A6K-L9_S39",22,"A6",9,"Aquaculture salmon strain","Pseudomonadaceae","Gut_Add-K","A6_9",17.7416407820208,"Gut_Add-K: Aquaculture salmon strain"
"635","A6K-L9_S39",22,"A6",9,"Aquaculture salmon strain","Rhodobacteraceae","Gut_Add-K","A6_9",0,"Gut_Add-K: Aquaculture salmon strain"
"636","A6K-L9_S39",22,"A6",9,"Aquaculture salmon strain","Sphingomonadaceae","Gut_Add-K","A6_9",0,"Gut_Add-K: Aquaculture salmon strain"
"637","A6K-L9_S39",22,"A6",9,"Aquaculture salmon strain","Staphylococcaceae","Gut_Add-K","A6_9",9.26365795724466,"Gut_Add-K: Aquaculture salmon strain"
"638","A6K-L9_S39",22,"A6",9,"Aquaculture salmon strain","Streptococcaceae","Gut_Add-K","A6_9",0.00913575735428467,"Gut_Add-K: Aquaculture salmon strain"
"639","A6K-L9_S39",22,"A6",9,"Aquaculture salmon strain","Thermaceae","Gut_Add-K","A6_9",0,"Gut_Add-K: Aquaculture salmon strain"
"640","A6K-L9_S39",22,"A6",9,"Aquaculture salmon strain","Unassigned","Gut_Add-K","A6_9",6.17577197149644,"Gut_Add-K: Aquaculture salmon strain"
"641","W10K-L10_S60",22,"W10",10,"Wiltype salmon strain","Comamonadaceae","Gut_Add-K","W10_10",0.129342202512934,"Gut_Add-K: Wiltype salmon strain"
"642","W10K-L10_S60",22,"W10",10,"Wiltype salmon strain","Corynebacteriaceae","Gut_Add-K","W10_10",0,"Gut_Add-K: Wiltype salmon strain"
"643","W10K-L10_S60",22,"W10",10,"Wiltype salmon strain","Flavobacteriaceae","Gut_Add-K","W10_10",0,"Gut_Add-K: Wiltype salmon strain"
"644","W10K-L10_S60",22,"W10",10,"Wiltype salmon strain","Geodermatophilaceae","Gut_Add-K","W10_10",0.00923872875092387,"Gut_Add-K: Wiltype salmon strain"
"645","W10K-L10_S60",22,"W10",10,"Wiltype salmon strain","Lactobacillaceae","Gut_Add-K","W10_10",0,"Gut_Add-K: Wiltype salmon strain"
"646","W10K-L10_S60",22,"W10",10,"Wiltype salmon strain","Methylobacteriaceae","Gut_Add-K","W10_10",0,"Gut_Add-K: Wiltype salmon strain"
"647","W10K-L10_S60",22,"W10",10,"Wiltype salmon strain","Microbacteriaceae","Gut_Add-K","W10_10",0,"Gut_Add-K: Wiltype salmon strain"
"648","W10K-L10_S60",22,"W10",10,"Wiltype salmon strain","Micrococcaceae","Gut_Add-K","W10_10",12.6478196600148,"Gut_Add-K: Wiltype salmon strain"
"649","W10K-L10_S60",22,"W10",10,"Wiltype salmon strain","Moraxellaceae","Gut_Add-K","W10_10",0.526607538802661,"Gut_Add-K: Wiltype salmon strain"
"650","W10K-L10_S60",22,"W10",10,"Wiltype salmon strain","Neisseriaceae","Gut_Add-K","W10_10",0,"Gut_Add-K: Wiltype salmon strain"
"651","W10K-L10_S60",22,"W10",10,"Wiltype salmon strain","Oxalobacteraceae","Gut_Add-K","W10_10",0.0461936437546194,"Gut_Add-K: Wiltype salmon strain"
"652","W10K-L10_S60",22,"W10",10,"Wiltype salmon strain","Planococcaceae","Gut_Add-K","W10_10",0,"Gut_Add-K: Wiltype salmon strain"
"653","W10K-L10_S60",22,"W10",10,"Wiltype salmon strain","Propionibacteriaceae","Gut_Add-K","W10_10",2.0140428677014,"Gut_Add-K: Wiltype salmon strain"
"654","W10K-L10_S60",22,"W10",10,"Wiltype salmon strain","Pseudomonadaceae","Gut_Add-K","W10_10",0.0184774575018477,"Gut_Add-K: Wiltype salmon strain"
"655","W10K-L10_S60",22,"W10",10,"Wiltype salmon strain","Rhodobacteraceae","Gut_Add-K","W10_10",0,"Gut_Add-K: Wiltype salmon strain"
"656","W10K-L10_S60",22,"W10",10,"Wiltype salmon strain","Sphingomonadaceae","Gut_Add-K","W10_10",0,"Gut_Add-K: Wiltype salmon strain"
"657","W10K-L10_S60",22,"W10",10,"Wiltype salmon strain","Staphylococcaceae","Gut_Add-K","W10_10",0,"Gut_Add-K: Wiltype salmon strain"
"658","W10K-L10_S60",22,"W10",10,"Wiltype salmon strain","Streptococcaceae","Gut_Add-K","W10_10",0,"Gut_Add-K: Wiltype salmon strain"
"659","W10K-L10_S60",22,"W10",10,"Wiltype salmon strain","Thermaceae","Gut_Add-K","W10_10",33.9153732446415,"Gut_Add-K: Wiltype salmon strain"
"660","W10K-L10_S60",22,"W10",10,"Wiltype salmon strain","Unassigned","Gut_Add-K","W10_10",29.730229120473,"Gut_Add-K: Wiltype salmon strain"
"661","W10K-L7_S57",22,"W10",7,"Wiltype salmon strain","Comamonadaceae","Gut_Add-K","W10_7",5.49280378939698,"Gut_Add-K: Wiltype salmon strain"
"662","W10K-L7_S57",22,"W10",7,"Wiltype salmon strain","Corynebacteriaceae","Gut_Add-K","W10_7",0,"Gut_Add-K: Wiltype salmon strain"
"663","W10K-L7_S57",22,"W10",7,"Wiltype salmon strain","Flavobacteriaceae","Gut_Add-K","W10_7",0,"Gut_Add-K: Wiltype salmon strain"
"664","W10K-L7_S57",22,"W10",7,"Wiltype salmon strain","Geodermatophilaceae","Gut_Add-K","W10_7",0,"Gut_Add-K: Wiltype salmon strain"
"665","W10K-L7_S57",22,"W10",7,"Wiltype salmon strain","Lactobacillaceae","Gut_Add-K","W10_7",0,"Gut_Add-K: Wiltype salmon strain"
"666","W10K-L7_S57",22,"W10",7,"Wiltype salmon strain","Methylobacteriaceae","Gut_Add-K","W10_7",0,"Gut_Add-K: Wiltype salmon strain"
"667","W10K-L7_S57",22,"W10",7,"Wiltype salmon strain","Microbacteriaceae","Gut_Add-K","W10_7",1.36636910184004,"Gut_Add-K: Wiltype salmon strain"
"668","W10K-L7_S57",22,"W10",7,"Wiltype salmon strain","Micrococcaceae","Gut_Add-K","W10_7",0.901803607214429,"Gut_Add-K: Wiltype salmon strain"
"669","W10K-L7_S57",22,"W10",7,"Wiltype salmon strain","Moraxellaceae","Gut_Add-K","W10_7",3.98068865002733,"Gut_Add-K: Wiltype salmon strain"
"670","W10K-L7_S57",22,"W10",7,"Wiltype salmon strain","Neisseriaceae","Gut_Add-K","W10_7",1.83093459646566,"Gut_Add-K: Wiltype salmon strain"
"671","W10K-L7_S57",22,"W10",7,"Wiltype salmon strain","Oxalobacteraceae","Gut_Add-K","W10_7",11.1860083803972,"Gut_Add-K: Wiltype salmon strain"
"672","W10K-L7_S57",22,"W10",7,"Wiltype salmon strain","Planococcaceae","Gut_Add-K","W10_7",0,"Gut_Add-K: Wiltype salmon strain"
"673","W10K-L7_S57",22,"W10",7,"Wiltype salmon strain","Propionibacteriaceae","Gut_Add-K","W10_7",1.33904171980324,"Gut_Add-K: Wiltype salmon strain"
"674","W10K-L7_S57",22,"W10",7,"Wiltype salmon strain","Pseudomonadaceae","Gut_Add-K","W10_7",3.32483148114411,"Gut_Add-K: Wiltype salmon strain"
"675","W10K-L7_S57",22,"W10",7,"Wiltype salmon strain","Rhodobacteraceae","Gut_Add-K","W10_7",3.79850610311532,"Gut_Add-K: Wiltype salmon strain"
"676","W10K-L7_S57",22,"W10",7,"Wiltype salmon strain","Sphingomonadaceae","Gut_Add-K","W10_7",0,"Gut_Add-K: Wiltype salmon strain"
"677","W10K-L7_S57",22,"W10",7,"Wiltype salmon strain","Staphylococcaceae","Gut_Add-K","W10_7",0,"Gut_Add-K: Wiltype salmon strain"
"678","W10K-L7_S57",22,"W10",7,"Wiltype salmon strain","Streptococcaceae","Gut_Add-K","W10_7",0,"Gut_Add-K: Wiltype salmon strain"
"679","W10K-L7_S57",22,"W10",7,"Wiltype salmon strain","Thermaceae","Gut_Add-K","W10_7",0,"Gut_Add-K: Wiltype salmon strain"
"680","W10K-L7_S57",22,"W10",7,"Wiltype salmon strain","Unassigned","Gut_Add-K","W10_7",48.8613590818,"Gut_Add-K: Wiltype salmon strain"
"681","W10K-L8_S58",22,"W10",8,"Wiltype salmon strain","Comamonadaceae","Gut_Add-K","W10_8",0.0455000455000455,"Gut_Add-K: Wiltype salmon strain"
"682","W10K-L8_S58",22,"W10",8,"Wiltype salmon strain","Corynebacteriaceae","Gut_Add-K","W10_8",16.4164164164164,"Gut_Add-K: Wiltype salmon strain"
"683","W10K-L8_S58",22,"W10",8,"Wiltype salmon strain","Flavobacteriaceae","Gut_Add-K","W10_8",0,"Gut_Add-K: Wiltype salmon strain"
"684","W10K-L8_S58",22,"W10",8,"Wiltype salmon strain","Geodermatophilaceae","Gut_Add-K","W10_8",0,"Gut_Add-K: Wiltype salmon strain"
"685","W10K-L8_S58",22,"W10",8,"Wiltype salmon strain","Lactobacillaceae","Gut_Add-K","W10_8",0,"Gut_Add-K: Wiltype salmon strain"
"686","W10K-L8_S58",22,"W10",8,"Wiltype salmon strain","Methylobacteriaceae","Gut_Add-K","W10_8",0,"Gut_Add-K: Wiltype salmon strain"
"687","W10K-L8_S58",22,"W10",8,"Wiltype salmon strain","Microbacteriaceae","Gut_Add-K","W10_8",0,"Gut_Add-K: Wiltype salmon strain"
"688","W10K-L8_S58",22,"W10",8,"Wiltype salmon strain","Micrococcaceae","Gut_Add-K","W10_8",0.0091000091000091,"Gut_Add-K: Wiltype salmon strain"
"689","W10K-L8_S58",22,"W10",8,"Wiltype salmon strain","Moraxellaceae","Gut_Add-K","W10_8",16.5711165711166,"Gut_Add-K: Wiltype salmon strain"
"690","W10K-L8_S58",22,"W10",8,"Wiltype salmon strain","Neisseriaceae","Gut_Add-K","W10_8",0,"Gut_Add-K: Wiltype salmon strain"
"691","W10K-L8_S58",22,"W10",8,"Wiltype salmon strain","Oxalobacteraceae","Gut_Add-K","W10_8",0,"Gut_Add-K: Wiltype salmon strain"
"692","W10K-L8_S58",22,"W10",8,"Wiltype salmon strain","Planococcaceae","Gut_Add-K","W10_8",0,"Gut_Add-K: Wiltype salmon strain"
"693","W10K-L8_S58",22,"W10",8,"Wiltype salmon strain","Propionibacteriaceae","Gut_Add-K","W10_8",13.5226135226135,"Gut_Add-K: Wiltype salmon strain"
"694","W10K-L8_S58",22,"W10",8,"Wiltype salmon strain","Pseudomonadaceae","Gut_Add-K","W10_8",16.6985166985167,"Gut_Add-K: Wiltype salmon strain"
"695","W10K-L8_S58",22,"W10",8,"Wiltype salmon strain","Rhodobacteraceae","Gut_Add-K","W10_8",0,"Gut_Add-K: Wiltype salmon strain"
"696","W10K-L8_S58",22,"W10",8,"Wiltype salmon strain","Sphingomonadaceae","Gut_Add-K","W10_8",0.327600327600328,"Gut_Add-K: Wiltype salmon strain"
"697","W10K-L8_S58",22,"W10",8,"Wiltype salmon strain","Staphylococcaceae","Gut_Add-K","W10_8",5.34170534170534,"Gut_Add-K: Wiltype salmon strain"
"698","W10K-L8_S58",22,"W10",8,"Wiltype salmon strain","Streptococcaceae","Gut_Add-K","W10_8",0,"Gut_Add-K: Wiltype salmon strain"
"699","W10K-L8_S58",22,"W10",8,"Wiltype salmon strain","Thermaceae","Gut_Add-K","W10_8",0,"Gut_Add-K: Wiltype salmon strain"
"700","W10K-L8_S58",22,"W10",8,"Wiltype salmon strain","Unassigned","Gut_Add-K","W10_8",2.47520247520248,"Gut_Add-K: Wiltype salmon strain"
"701","W10K-L9_S59",22,"W10",9,"Wiltype salmon strain","Comamonadaceae","Gut_Add-K","W10_9",0,"Gut_Add-K: Wiltype salmon strain"
"702","W10K-L9_S59",22,"W10",9,"Wiltype salmon strain","Corynebacteriaceae","Gut_Add-K","W10_9",7.06302674972517,"Gut_Add-K: Wiltype salmon strain"
"703","W10K-L9_S59",22,"W10",9,"Wiltype salmon strain","Flavobacteriaceae","Gut_Add-K","W10_9",0,"Gut_Add-K: Wiltype salmon strain"
"704","W10K-L9_S59",22,"W10",9,"Wiltype salmon strain","Geodermatophilaceae","Gut_Add-K","W10_9",0,"Gut_Add-K: Wiltype salmon strain"
"705","W10K-L9_S59",22,"W10",9,"Wiltype salmon strain","Lactobacillaceae","Gut_Add-K","W10_9",0,"Gut_Add-K: Wiltype salmon strain"
"706","W10K-L9_S59",22,"W10",9,"Wiltype salmon strain","Methylobacteriaceae","Gut_Add-K","W10_9",0.00916086478563576,"Gut_Add-K: Wiltype salmon strain"
"707","W10K-L9_S59",22,"W10",9,"Wiltype salmon strain","Microbacteriaceae","Gut_Add-K","W10_9",0,"Gut_Add-K: Wiltype salmon strain"
"708","W10K-L9_S59",22,"W10",9,"Wiltype salmon strain","Micrococcaceae","Gut_Add-K","W10_9",0,"Gut_Add-K: Wiltype salmon strain"
"709","W10K-L9_S59",22,"W10",9,"Wiltype salmon strain","Moraxellaceae","Gut_Add-K","W10_9",12.8343715646757,"Gut_Add-K: Wiltype salmon strain"
"710","W10K-L9_S59",22,"W10",9,"Wiltype salmon strain","Neisseriaceae","Gut_Add-K","W10_9",24.2579699523635,"Gut_Add-K: Wiltype salmon strain"
"711","W10K-L9_S59",22,"W10",9,"Wiltype salmon strain","Oxalobacteraceae","Gut_Add-K","W10_9",26.4748992304874,"Gut_Add-K: Wiltype salmon strain"
"712","W10K-L9_S59",22,"W10",9,"Wiltype salmon strain","Planococcaceae","Gut_Add-K","W10_9",0,"Gut_Add-K: Wiltype salmon strain"
"713","W10K-L9_S59",22,"W10",9,"Wiltype salmon strain","Propionibacteriaceae","Gut_Add-K","W10_9",0,"Gut_Add-K: Wiltype salmon strain"
"714","W10K-L9_S59",22,"W10",9,"Wiltype salmon strain","Pseudomonadaceae","Gut_Add-K","W10_9",12.1198241113961,"Gut_Add-K: Wiltype salmon strain"
"715","W10K-L9_S59",22,"W10",9,"Wiltype salmon strain","Rhodobacteraceae","Gut_Add-K","W10_9",0,"Gut_Add-K: Wiltype salmon strain"
"716","W10K-L9_S59",22,"W10",9,"Wiltype salmon strain","Sphingomonadaceae","Gut_Add-K","W10_9",0,"Gut_Add-K: Wiltype salmon strain"
"717","W10K-L9_S59",22,"W10",9,"Wiltype salmon strain","Staphylococcaceae","Gut_Add-K","W10_9",0,"Gut_Add-K: Wiltype salmon strain"
"718","W10K-L9_S59",22,"W10",9,"Wiltype salmon strain","Streptococcaceae","Gut_Add-K","W10_9",0,"Gut_Add-K: Wiltype salmon strain"
"719","W10K-L9_S59",22,"W10",9,"Wiltype salmon strain","Thermaceae","Gut_Add-K","W10_9",0,"Gut_Add-K: Wiltype salmon strain"
"720","W10K-L9_S59",22,"W10",9,"Wiltype salmon strain","Unassigned","Gut_Add-K","W10_9",14.1260534994503,"Gut_Add-K: Wiltype salmon strain"
"721","W13r-L10_S32",22,"W13",10,"Wiltype salmon strain","Comamonadaceae","Gut_Add-r","W13_10",0.00909421607857403,"Gut_Add-r: Wiltype salmon strain"
"722","W13r-L10_S32",22,"W13",10,"Wiltype salmon strain","Corynebacteriaceae","Gut_Add-r","W13_10",22.8628592215351,"Gut_Add-r: Wiltype salmon strain"
"723","W13r-L10_S32",22,"W13",10,"Wiltype salmon strain","Flavobacteriaceae","Gut_Add-r","W13_10",0,"Gut_Add-r: Wiltype salmon strain"
"724","W13r-L10_S32",22,"W13",10,"Wiltype salmon strain","Geodermatophilaceae","Gut_Add-r","W13_10",0,"Gut_Add-r: Wiltype salmon strain"
"725","W13r-L10_S32",22,"W13",10,"Wiltype salmon strain","Lactobacillaceae","Gut_Add-r","W13_10",0.0545652964714442,"Gut_Add-r: Wiltype salmon strain"
"726","W13r-L10_S32",22,"W13",10,"Wiltype salmon strain","Methylobacteriaceae","Gut_Add-r","W13_10",0,"Gut_Add-r: Wiltype salmon strain"
"727","W13r-L10_S32",22,"W13",10,"Wiltype salmon strain","Microbacteriaceae","Gut_Add-r","W13_10",0,"Gut_Add-r: Wiltype salmon strain"
"728","W13r-L10_S32",22,"W13",10,"Wiltype salmon strain","Micrococcaceae","Gut_Add-r","W13_10",0,"Gut_Add-r: Wiltype salmon strain"
"729","W13r-L10_S32",22,"W13",10,"Wiltype salmon strain","Moraxellaceae","Gut_Add-r","W13_10",0,"Gut_Add-r: Wiltype salmon strain"
"730","W13r-L10_S32",22,"W13",10,"Wiltype salmon strain","Neisseriaceae","Gut_Add-r","W13_10",0,"Gut_Add-r: Wiltype salmon strain"
"731","W13r-L10_S32",22,"W13",10,"Wiltype salmon strain","Oxalobacteraceae","Gut_Add-r","W13_10",0,"Gut_Add-r: Wiltype salmon strain"
"732","W13r-L10_S32",22,"W13",10,"Wiltype salmon strain","Planococcaceae","Gut_Add-r","W13_10",0,"Gut_Add-r: Wiltype salmon strain"
"733","W13r-L10_S32",22,"W13",10,"Wiltype salmon strain","Propionibacteriaceae","Gut_Add-r","W13_10",0.172790105492907,"Gut_Add-r: Wiltype salmon strain"
"734","W13r-L10_S32",22,"W13",10,"Wiltype salmon strain","Pseudomonadaceae","Gut_Add-r","W13_10",0.0272826482357221,"Gut_Add-r: Wiltype salmon strain"
"735","W13r-L10_S32",22,"W13",10,"Wiltype salmon strain","Rhodobacteraceae","Gut_Add-r","W13_10",0,"Gut_Add-r: Wiltype salmon strain"
"736","W13r-L10_S32",22,"W13",10,"Wiltype salmon strain","Sphingomonadaceae","Gut_Add-r","W13_10",7.53910512913787,"Gut_Add-r: Wiltype salmon strain"
"737","W13r-L10_S32",22,"W13",10,"Wiltype salmon strain","Staphylococcaceae","Gut_Add-r","W13_10",0,"Gut_Add-r: Wiltype salmon strain"
"738","W13r-L10_S32",22,"W13",10,"Wiltype salmon strain","Streptococcaceae","Gut_Add-r","W13_10",12.7591851582394,"Gut_Add-r: Wiltype salmon strain"
"739","W13r-L10_S32",22,"W13",10,"Wiltype salmon strain","Thermaceae","Gut_Add-r","W13_10",0,"Gut_Add-r: Wiltype salmon strain"
"740","W13r-L10_S32",22,"W13",10,"Wiltype salmon strain","Unassigned","Gut_Add-r","W13_10",4.59257911967988,"Gut_Add-r: Wiltype salmon strain"
"741","W13r-L7_S29",22,"W13",7,"Wiltype salmon strain","Comamonadaceae","Gut_Add-r","W13_7",0,"Gut_Add-r: Wiltype salmon strain"
"742","W13r-L7_S29",22,"W13",7,"Wiltype salmon strain","Corynebacteriaceae","Gut_Add-r","W13_7",12.6860187396656,"Gut_Add-r: Wiltype salmon strain"
"743","W13r-L7_S29",22,"W13",7,"Wiltype salmon strain","Flavobacteriaceae","Gut_Add-r","W13_7",0,"Gut_Add-r: Wiltype salmon strain"
"744","W13r-L7_S29",22,"W13",7,"Wiltype salmon strain","Geodermatophilaceae","Gut_Add-r","W13_7",0,"Gut_Add-r: Wiltype salmon strain"
"745","W13r-L7_S29",22,"W13",7,"Wiltype salmon strain","Lactobacillaceae","Gut_Add-r","W13_7",0,"Gut_Add-r: Wiltype salmon strain"
"746","W13r-L7_S29",22,"W13",7,"Wiltype salmon strain","Methylobacteriaceae","Gut_Add-r","W13_7",0,"Gut_Add-r: Wiltype salmon strain"
"747","W13r-L7_S29",22,"W13",7,"Wiltype salmon strain","Microbacteriaceae","Gut_Add-r","W13_7",0,"Gut_Add-r: Wiltype salmon strain"
"748","W13r-L7_S29",22,"W13",7,"Wiltype salmon strain","Micrococcaceae","Gut_Add-r","W13_7",0,"Gut_Add-r: Wiltype salmon strain"
"749","W13r-L7_S29",22,"W13",7,"Wiltype salmon strain","Moraxellaceae","Gut_Add-r","W13_7",25.0045930553004,"Gut_Add-r: Wiltype salmon strain"
"750","W13r-L7_S29",22,"W13",7,"Wiltype salmon strain","Neisseriaceae","Gut_Add-r","W13_7",0,"Gut_Add-r: Wiltype salmon strain"
"751","W13r-L7_S29",22,"W13",7,"Wiltype salmon strain","Oxalobacteraceae","Gut_Add-r","W13_7",32.3994120889216,"Gut_Add-r: Wiltype salmon strain"
"752","W13r-L7_S29",22,"W13",7,"Wiltype salmon strain","Planococcaceae","Gut_Add-r","W13_7",0,"Gut_Add-r: Wiltype salmon strain"
"753","W13r-L7_S29",22,"W13",7,"Wiltype salmon strain","Propionibacteriaceae","Gut_Add-r","W13_7",0.220466654418519,"Gut_Add-r: Wiltype salmon strain"
"754","W13r-L7_S29",22,"W13",7,"Wiltype salmon strain","Pseudomonadaceae","Gut_Add-r","W13_7",0.00918611060077163,"Gut_Add-r: Wiltype salmon strain"
"755","W13r-L7_S29",22,"W13",7,"Wiltype salmon strain","Rhodobacteraceae","Gut_Add-r","W13_7",0,"Gut_Add-r: Wiltype salmon strain"
"756","W13r-L7_S29",22,"W13",7,"Wiltype salmon strain","Sphingomonadaceae","Gut_Add-r","W13_7",0,"Gut_Add-r: Wiltype salmon strain"
"757","W13r-L7_S29",22,"W13",7,"Wiltype salmon strain","Staphylococcaceae","Gut_Add-r","W13_7",0,"Gut_Add-r: Wiltype salmon strain"
"758","W13r-L7_S29",22,"W13",7,"Wiltype salmon strain","Streptococcaceae","Gut_Add-r","W13_7",0,"Gut_Add-r: Wiltype salmon strain"
"759","W13r-L7_S29",22,"W13",7,"Wiltype salmon strain","Thermaceae","Gut_Add-r","W13_7",0,"Gut_Add-r: Wiltype salmon strain"
"760","W13r-L7_S29",22,"W13",7,"Wiltype salmon strain","Unassigned","Gut_Add-r","W13_7",24.9035458386919,"Gut_Add-r: Wiltype salmon strain"
"761","W13r-L8_S30",22,"W13",8,"Wiltype salmon strain","Comamonadaceae","Gut_Add-r","W13_8",0,"Gut_Add-r: Wiltype salmon strain"
"762","W13r-L8_S30",22,"W13",8,"Wiltype salmon strain","Corynebacteriaceae","Gut_Add-r","W13_8",0,"Gut_Add-r: Wiltype salmon strain"
"763","W13r-L8_S30",22,"W13",8,"Wiltype salmon strain","Flavobacteriaceae","Gut_Add-r","W13_8",0.00909504320145521,"Gut_Add-r: Wiltype salmon strain"
"764","W13r-L8_S30",22,"W13",8,"Wiltype salmon strain","Geodermatophilaceae","Gut_Add-r","W13_8",0,"Gut_Add-r: Wiltype salmon strain"
"765","W13r-L8_S30",22,"W13",8,"Wiltype salmon strain","Lactobacillaceae","Gut_Add-r","W13_8",0,"Gut_Add-r: Wiltype salmon strain"
"766","W13r-L8_S30",22,"W13",8,"Wiltype salmon strain","Methylobacteriaceae","Gut_Add-r","W13_8",0,"Gut_Add-r: Wiltype salmon strain"
"767","W13r-L8_S30",22,"W13",8,"Wiltype salmon strain","Microbacteriaceae","Gut_Add-r","W13_8",0,"Gut_Add-r: Wiltype salmon strain"
"768","W13r-L8_S30",22,"W13",8,"Wiltype salmon strain","Micrococcaceae","Gut_Add-r","W13_8",0,"Gut_Add-r: Wiltype salmon strain"
"769","W13r-L8_S30",22,"W13",8,"Wiltype salmon strain","Moraxellaceae","Gut_Add-r","W13_8",1.28240109140518,"Gut_Add-r: Wiltype salmon strain"
"770","W13r-L8_S30",22,"W13",8,"Wiltype salmon strain","Neisseriaceae","Gut_Add-r","W13_8",0,"Gut_Add-r: Wiltype salmon strain"
"771","W13r-L8_S30",22,"W13",8,"Wiltype salmon strain","Oxalobacteraceae","Gut_Add-r","W13_8",0,"Gut_Add-r: Wiltype salmon strain"
"772","W13r-L8_S30",22,"W13",8,"Wiltype salmon strain","Planococcaceae","Gut_Add-r","W13_8",0,"Gut_Add-r: Wiltype salmon strain"
"773","W13r-L8_S30",22,"W13",8,"Wiltype salmon strain","Propionibacteriaceae","Gut_Add-r","W13_8",41.6734879490678,"Gut_Add-r: Wiltype salmon strain"
"774","W13r-L8_S30",22,"W13",8,"Wiltype salmon strain","Pseudomonadaceae","Gut_Add-r","W13_8",0,"Gut_Add-r: Wiltype salmon strain"
"775","W13r-L8_S30",22,"W13",8,"Wiltype salmon strain","Rhodobacteraceae","Gut_Add-r","W13_8",0,"Gut_Add-r: Wiltype salmon strain"
"776","W13r-L8_S30",22,"W13",8,"Wiltype salmon strain","Sphingomonadaceae","Gut_Add-r","W13_8",0,"Gut_Add-r: Wiltype salmon strain"
"777","W13r-L8_S30",22,"W13",8,"Wiltype salmon strain","Staphylococcaceae","Gut_Add-r","W13_8",24.0472942246476,"Gut_Add-r: Wiltype salmon strain"
"778","W13r-L8_S30",22,"W13",8,"Wiltype salmon strain","Streptococcaceae","Gut_Add-r","W13_8",20.1091405184175,"Gut_Add-r: Wiltype salmon strain"
"779","W13r-L8_S30",22,"W13",8,"Wiltype salmon strain","Thermaceae","Gut_Add-r","W13_8",0,"Gut_Add-r: Wiltype salmon strain"
"780","W13r-L8_S30",22,"W13",8,"Wiltype salmon strain","Unassigned","Gut_Add-r","W13_8",4.13824465666212,"Gut_Add-r: Wiltype salmon strain"
"781","W13r-L9_S31",22,"W13",9,"Wiltype salmon strain","Comamonadaceae","Gut_Add-r","W13_9",0.0637755102040816,"Gut_Add-r: Wiltype salmon strain"
"782","W13r-L9_S31",22,"W13",9,"Wiltype salmon strain","Corynebacteriaceae","Gut_Add-r","W13_9",0,"Gut_Add-r: Wiltype salmon strain"
"783","W13r-L9_S31",22,"W13",9,"Wiltype salmon strain","Flavobacteriaceae","Gut_Add-r","W13_9",0,"Gut_Add-r: Wiltype salmon strain"
"784","W13r-L9_S31",22,"W13",9,"Wiltype salmon strain","Geodermatophilaceae","Gut_Add-r","W13_9",0,"Gut_Add-r: Wiltype salmon strain"
"785","W13r-L9_S31",22,"W13",9,"Wiltype salmon strain","Lactobacillaceae","Gut_Add-r","W13_9",0,"Gut_Add-r: Wiltype salmon strain"
"786","W13r-L9_S31",22,"W13",9,"Wiltype salmon strain","Methylobacteriaceae","Gut_Add-r","W13_9",0,"Gut_Add-r: Wiltype salmon strain"
"787","W13r-L9_S31",22,"W13",9,"Wiltype salmon strain","Microbacteriaceae","Gut_Add-r","W13_9",0,"Gut_Add-r: Wiltype salmon strain"
"788","W13r-L9_S31",22,"W13",9,"Wiltype salmon strain","Micrococcaceae","Gut_Add-r","W13_9",0.337099125364431,"Gut_Add-r: Wiltype salmon strain"
"789","W13r-L9_S31",22,"W13",9,"Wiltype salmon strain","Moraxellaceae","Gut_Add-r","W13_9",31.9333090379009,"Gut_Add-r: Wiltype salmon strain"
"790","W13r-L9_S31",22,"W13",9,"Wiltype salmon strain","Neisseriaceae","Gut_Add-r","W13_9",0,"Gut_Add-r: Wiltype salmon strain"
"791","W13r-L9_S31",22,"W13",9,"Wiltype salmon strain","Oxalobacteraceae","Gut_Add-r","W13_9",0.00911078717201166,"Gut_Add-r: Wiltype salmon strain"
